path,size_bytes,size_human,ext,depth,mtime_iso
12 As Built TES 6/03_C&S/02_CAL/4521-CAL-AEE-75-54-0005-GAR_Rev00_TES Platform Structures/4521-CAL-AEE-75-54-0005-GAR.pdf,2182264,2.1 MB,pdf,4,2026-06-05T06:27:00.000Z
12 As Built TES 6/03_C&S/03_LIS/4521-LIS-AEE-75-52-0006-GAR_Rev01_Exchangers_Pipe_Support_found.zip,471186,460 KB,zip,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/03_C&S/04_MTO/4521-MTO-AEE-75-52-0001-GAR_Rev00_exchangers_foundation.zip,112028,109 KB,zip,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/03_C&S/04_MTO/4521-MTO-AEE-75-52-0002-GAR_Rev00_Drain_back_tank.zip,115103,112 KB,zip,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/03_C&S/04_MTO/4521-MTO-AEE-75-52-0003-GAR_Rev00_Drain_back_tank_support.zip,82506,81 KB,zip,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/03_C&S/04_MTO/4521-MTO-AEE-75-52-0004_rev0-GAR_Drain Back Tank Platform.zip,94280,92 KB,zip,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/01_Pipe Specs/4521-ESP-ANC-58-61-PS001.pdf,315384,308 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/01_Pipe Specs/4521-ESP-ANC-58-61-PS002.pdf,133874,131 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/01_Pipe Specs/4521-ESP-ANC-68-61-CS30.pdf,58667,57 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/01_Pipe Specs/4521-ESP-ANC-68-61-CS31.pdf,51074,50 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/01_Pipe Specs/4521-ESP-ANC-68-61-CS32.pdf,59525,58 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/01_Pipe Specs/4521-ESP-ANC-68-61-CS51.pdf,108812,106 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/01_Pipe Specs/4521-ESP-ANC-68-61-CS65.pdf,76384,75 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/01_Pipe Specs/4521-ESP-ANC-68-61-CS72.pdf,283717,277 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/01_Pipe Specs/4521-ESP-ANC-68-61-CS77.pdf,56412,55 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/01_Pipe Specs/4521-ESP-ANC-68-61-CS78.pdf,125354,122 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/01_Pipe Specs/4521-ESP-ANC-68-61-CS79.pdf,120922,118 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/01_Pipe Specs/4521-ESP-ANC-68-61-CS91.pdf,102114,100 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/01_Pipe Specs/4521-ESP-ANC-68-61-CS93.pdf,115380,113 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/01_Pipe Specs/4521-ESP-ANC-68-61-CS95.pdf,54453,53 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/01_Pipe Specs/4521-ESP-ANC-68-61-CS96.pdf,102914,101 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/01_Pipe Specs/4521-ESP-ANC-68-61-CS97.pdf,53492,52 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/01_Pipe Specs/4521-ESP-ANC-68-61-PL11.pdf,106465,104 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/01_Pipe Specs/4521-ESP-ANC-68-61-PL15.pdf,40543,40 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/01_Pipe Specs/4521-ESP-ANC-68-61-PL24.pdf,83687,82 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/01_Pipe Specs/4521-ESP-ANC-68-61-PL34.pdf,103867,101 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/01_Pipe Specs/4521-ESP-ANC-68-61-SS07.pdf,111389,109 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/01_Pipe Specs/4521-ESP-ANC-68-61-SS09.pdf,111402,109 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/01_Pipe Specs/4521-ESP-ANC-68-61-SS12.pdf,107121,105 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/01_Pipe Specs/4521-ESP-ANC-68-61-SS17.pdf,105279,103 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/01_Pipe Specs/4521-ESP-ANC-68-61-SS18.pdf,47275,46 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/01_Pipe Specs/4521-ESP-ANC-68-61-SS19.pdf,45197,44 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/01_Pipe Specs/4521-ESP-ANC-68-61-SS21.pdf,112658,110 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/01_Pipe Specs/4521-ESP-ANC-68-61-SS33.pdf,41808,41 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/01_Pipe Specs/4521-ESP-ANC-68-61-SS36.pdf,42454,41 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/01_Pipe Specs/4521-ESP-ANC-68-61-SS37.pdf,42222,41 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/01_Pipe Specs/4521-ESP-ANC-68-61-SS38.pdf,42698,42 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/01_Pipe Specs/4521-ESP-ANC-68-61-SS95.pdf,52177,51 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/02_Valve Specs/4521-ESP-ANC-68-64-V301.pdf,72425,71 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/02_Valve Specs/4521-ESP-ANC-68-64-V307.pdf,30077,29 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/02_Valve Specs/4521-ESP-ANC-68-64-V309.pdf,36853,36 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/02_Valve Specs/4521-ESP-ANC-68-64-V310.pdf,67442,66 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/02_Valve Specs/4521-ESP-ANC-68-64-V311.pdf,155284,152 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/02_Valve Specs/4521-ESP-ANC-68-64-V312.pdf,62078,61 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/02_Valve Specs/4521-ESP-ANC-68-64-V313.pdf,71227,70 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/02_Valve Specs/4521-ESP-ANC-68-64-V314.pdf,29828,29 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/02_Valve Specs/4521-ESP-ANC-68-64-V350.pdf,144731,141 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/02_Valve Specs/4521-ESP-ANC-68-64-V351.pdf,68335,67 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/02_Valve Specs/4521-ESP-ANC-68-64-V353.pdf,65457,64 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/02_Valve Specs/4521-ESP-ANC-68-64-V360.pdf,71537,70 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/02_Valve Specs/4521-ESP-ANC-68-64-V380.pdf,51582,50 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/03_Stress Calculation report/4521-INF-AEE-21-63-0004 (A01)_Rev00_Input Echo.pdf,351249,343 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/03_Stress Calculation report/4521-INF-AEE-21-63-0004 (A02)_Rev00_Input Echo.pdf,5346,5.2 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/03_Stress Calculation report/4521-INF-AEE-21-63-0004 (A03)_Rev00_Input Echo.pdf,142656,139 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/03_Stress Calculation report/4521-INF-AEE-21-63-0004 (A04)_Rev00_Restraint and Stress Report.pdf,470730,460 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/03_Stress Calculation report/4521-INF-AEE-21-63-0004 (A05)_Rev00_Restraint and Stress Report.pdf,469606,459 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/03_Stress Calculation report/4521-INF-AEE-21-63-0004 (A06)_Rev00_Restraint and Stress Report.pdf,212592,208 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/03_Stress Calculation report/4521-INF-AEE-21-63-0004 (A07)Rev00.pdf,52576,51 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/03_Stress Calculation report/4521-INF-AEE-21-63-0004-GAR_TES HEX Change_stress report.docx,927021,905 KB,docx,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/03_Stress Calculation report/4521-INF-AEE-21-63-0004-GAR_TES HEX Change_stress report.pdf,396163,387 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/04_Volume Increase Calculation/4521-CAL-AEE-75-60-0001-GAR_rev.00_MS and HTF capacity increase.pdf,218056,213 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/04_Volume Increase Calculation/4521-CAL-AEE-75-60-0001-GAR_rev.00_MS and HTF capacity increase.xls,273920,268 KB,xls,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/212-HTF-05-CS30-20_rev02_Sht_1.dwg,337012,329 KB,dwg,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/212-HTF-05-CS30-20_rev02_Sht_1.pdf,513541,502 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/212-HTF-05-CS30-20_rev02_Sht_2.dwg,299871,293 KB,dwg,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/212-HTF-05-CS30-20_rev02_Sht_2.pdf,465123,454 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/212-HTF-06-CS30-20_rev02_Sht_1.dwg,310119,303 KB,dwg,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/212-HTF-06-CS30-20_rev02_Sht_1.pdf,468005,457 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/212-HTF-06-CS30-20_rev02_Sht_2.dwg,313863,307 KB,dwg,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/212-HTF-06-CS30-20_rev02_Sht_2.pdf,526340,514 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/251-MS-01E-CS31-20_rev01_Sht_1.dwg,329464,322 KB,dwg,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/251-MS-01E-CS31-20_rev01_Sht_1.pdf,240459,235 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/251-MS-01E-CS31-20_rev01_Sht_2.dwg,279211,273 KB,dwg,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/251-MS-01E-CS31-20_rev01_Sht_2.pdf,141325,138 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/251-MS-01F-CS31-20_rev02_Sht_1.dwg,364529,356 KB,dwg,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/251-MS-01F-CS31-20_rev02_Sht_1.pdf,805440,787 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/251-MS-01F-CS31-20_rev02_Sht_2.dwg,314438,307 KB,dwg,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/251-MS-01F-CS31-20_rev02_Sht_2.pdf,370592,362 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-HTF-12E-CS30-20_rev03_Sht_1.dwg,305146,298 KB,dwg,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-HTF-12E-CS30-20_rev03_Sht_1.pdf,175918,172 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-HTF-12E-CS30-20_rev03_Sht_2.dwg,311374,304 KB,dwg,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-HTF-12E-CS30-20_rev03_Sht_2.pdf,180200,176 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-HTF-12F-CS30-20_rev04_Sht_1.dwg,614499,600 KB,dwg,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-HTF-12F-CS30-20_rev04_Sht_2.dwg,1613472,1.5 MB,dwg,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-HTF-12F-CS30-20_Sht_1_R4.pdf,270118,264 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-HTF-13E-SS38-24_rev01_Sht_1.dwg,305780,299 KB,dwg,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-HTF-13E-SS38-24_rev01_Sht_1.pdf,183688,179 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-HTF-16E-CS30-20_rev03_Sht_1.dwg,314642,307 KB,dwg,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-HTF-16E-CS30-20_rev03_Sht_1.pdf,194425,190 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-HTF-16E-CS30-20_rev03_Sht_2.dwg,312267,305 KB,dwg,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-HTF-16E-CS30-20_rev03_Sht_2.pdf,195124,191 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-HTF-16F-CS30-20 R7_Sht1.dwg,762806,745 KB,dwg,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-HTF-16F-CS30-20 R7_Sht1.pdf,650521,635 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-HTF-21E-CS30-8_rev02_Sht_1.dwg,307752,301 KB,dwg,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-HTF-21E-CS30-8_rev02_Sht_1.pdf,167626,164 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-HTF-21F-CS30-8_Sht_1_R4.dwg,422269,412 KB,dwg,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-HTF-21F-CS30-8_Sht_1_R4.pdf,437893,428 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-MS-03E-CS31-24_Rev01_Sht_1.dwg,315464,308 KB,dwg,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-MS-03E-CS31-24_Rev01_Sht_1.pdf,175253,171 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-MS-03E-CS31-24_Rev01_Sht_2.dwg,304439,297 KB,dwg,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-MS-03E-CS31-24_Rev01_Sht_2.pdf,171386,167 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-MS-03F-CS31-24_Rev02_Sht_1.dwg,620544,606 KB,dwg,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-MS-03F-CS31-24_Rev02_Sht_2.dwg,1575392,1.5 MB,dwg,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-MS-03F-CS31-24_Sht_1_R2.pdf,1802916,1.7 MB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-MS-04E-CS31-24_Rev01_Sht_1.dwg,307511,300 KB,dwg,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-MS-04E-CS31-24_Rev01_Sht_1.pdf,172322,168 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-MS-04E-CS31-24_Rev01_Sht_2.dwg,321398,314 KB,dwg,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-MS-04E-CS31-24_Rev01_Sht_2.pdf,187386,183 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-MS-04F-CS31-24_Sht_1_R3.dwg,453444,443 KB,dwg,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-MS-04F-CS31-24_Sht_1_R3.pdf,444654,434 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-MS-04F-CS31-24_Sht_2_R4.dwg,428462,418 KB,dwg,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-MS-04F-CS31-24_Sht2_R4.pdf,570462,557 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-MS-06E-CS31-4_Sht_1.dwg,293845,287 KB,dwg,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-MS-06E-CS31-4_Sht_1.pdf,176115,172 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-MS-06F-CS31-4_Sht_1_R2.dwg,421084,411 KB,dwg,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-MS-06F-CS31-4_Sht_1_R2.pdf,482883,472 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-MS-13F-CS31-24_rev03_Sht_1.dwg,589071,575 KB,dwg,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-MS-13F-CS31-24_Sht_1_R3.pdf,142416,139 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-MS-14F-CS31-24_Sht_1_R4.dwg,422242,412 KB,dwg,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-MS-14F-CS31-24_Sht_1_R4.pdf,499382,488 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-N-06E-CS31-2_Sht_1.dwg,287734,281 KB,dwg,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-N-06E-CS31-2_Sht_1.pdf,165236,161 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-N-06F-CS31-2_Sht_1_R3.dwg,423597,414 KB,dwg,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-N-06F-CS31-2_Sht_1.dwg,286417,280 KB,dwg,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-N-06F-CS31-2_Sht_1.pdf,165446,162 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-N-06F-CS31-2_Sht1_R3.pdf,454380,444 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-N-08EF-CS31-2_Sht_1_R3.dwg,436286,426 KB,dwg,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-N-08EF-CS31-2_Sht_1_R3.pdf,308209,301 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-N-08EF-CS31-2_Sht_1.dwg,273286,267 KB,dwg,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-N-08EF-CS31-2_Sht_1.pdf,137283,134 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-N-10E-CS31-2_Sht_1.dwg,284536,278 KB,dwg,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-N-10E-CS31-2_Sht_1.pdf,154724,151 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-N-10F-CS31-2_Sht_1_R3.dwg,429046,419 KB,dwg,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-N-10F-CS31-2_Sht_1_R4.dwg,688629,672 KB,dwg,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-N-10F-CS31-2_Sht_1_R4.pdf,161661,158 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-N-10F-CS31-2_Sht_1.dwg,284242,278 KB,dwg,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-N-10F-CS31-2_Sht_1.pdf,154765,151 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-N-10F-CS31-2_Sht1_R4.pdf,161661,158 KB,pdf,3,2026-06-05T06:27:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-N-11E-CS31-2_Sht_1.dwg,284439,278 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-N-11E-CS31-2_Sht_1.pdf,155767,152 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-N-11F-CS31-2_Sht_1_R4.dwg,728162,711 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-N-11F-CS31-2_Sht_1_R4.pdf,163590,160 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-N-11F-CS31-2_Sht_1.dwg,284594,278 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-N-11F-CS31-2_Sht_1.pdf,154083,150 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-N-12E-CS31-2_Sht_1.dwg,281513,275 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-N-12E-CS31-2_Sht_1.pdf,150240,147 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-N-12F-CS31-2_Sht_1_R4.dwg,685237,669 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-N-12F-CS31-2_Sht_1_R4.pdf,161824,158 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-N-12F-CS31-2_Sht_1.dwg,281101,275 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/252-N-12F-CS31-2_Sht_1.pdf,149180,146 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/253-MS-01E-CS31-20_rev01_Sht_1.dwg,311738,304 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/253-MS-01E-CS31-20_rev01_Sht_1.pdf,186125,182 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/253-MS-01E-CS31-20_rev01_Sht_2.dwg,315719,308 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/253-MS-01E-CS31-20_rev01_Sht_2.pdf,219711,215 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/253-MS-01E-CS31-20_rev01_Sht_3.dwg,283075,276 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/253-MS-01E-CS31-20_rev01_Sht_3.pdf,131712,129 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-HTF-20E-CS30-1_Sht_1.dwg,273634,267 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-HTF-20E-CS30-1_Sht_1.pdf,139461,136 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-HTF-20F-CS30-1 R3_Sht2.dwg,418774,409 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-HTF-20F-CS30-1 R4_Sht1.dwg,581960,568 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-HTF-20F-CS30-1 R4_Sht3.dwg,670437,655 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-HTF-20F-CS30-1_Sht1_R4.pdf,546520,534 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-HTF-21E-CS30-1_Sht_1.dwg,281513,275 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-HTF-21E-CS30-1_Sht_1.pdf,152897,149 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-HTF-21F-CS30-1_Rev02_Sht_1.pdf,303498,296 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-HTF-22E-CS30-1_Sht_1.dwg,276713,270 KB,dwg,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-HTF-22E-CS30-1_Sht_1.pdf,143995,141 KB,pdf,3,2026-06-05T06:28:00.000Z
12 As Built TES 6/04_Piping/05_Isometrics/255-HTF-22F-CS30-1_rev02_Sht_1.pdf,276731,270 KB,pdf,3,2026-06-05T06:28:00.000Z
